EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
70559,859796,PAPA JOHN'S CARDINAL STADIUM / MAIN KITCHEN, ,2800 SOUTH FLOYD STREET,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2058,-85.7591,10/26/2012 0:00,88,A,PAPAJOHNSCARDINALSTADIUMMAINKITCHEN,
70589,827037,WAL-MART NEIGHBORHOOD MARKET #5183, ,3800 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1895,-85.5643,7/3/2012 0:00,98,A,WALMARTNEIGHBORHOODMARKET,
70591,826548,SUBWAY #2824, ,9501 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2067,-85.5812,6/27/2012 0:00,100,A,SUBWAY,
70592,828779,FAMOUS DAVE'S, ,8605 CITADEL WAY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2124,-85.5975,7/6/2012 0:00,98,A,FAMOUSDAVES,
70643,842148,MINARDI HALL, ,2040 S. 4TH STREET,,LOUISVILLE,KY,40292,FOOD SERVICE,38.2174,-85.7641,8/28/2012 0:00,96,A,MINARDIHALL,
70644,850545,CVS PHARMACY #6203, ,3997 S. 7TH STREET ROAD,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,38.192,-85.8072,9/25/2012 0:00,96,,CVSPHARMACY,
70685,861659,BINH PHUOC ORIENTAL FOODS, ,5301 S. THIRD STREET ROAD,,LOUISVILLE,KY,40214,SUPERMARKET WITH PROCESSING,38.1712,-85.7677,10/30/2012 0:00,85,,BINHPHUOCORIENTALFOODS,
70710,818609,FOUR POINTS BY SHERATON, ,2850 CRITTENDEN DRIVE,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2023,-85.7514,6/8/2012 0:00,83,C,FOURPOINTSBYSHERATON,
70721,828768,PROVIDENCE CHILDCARE & PRESCHOOL, ,9513 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2073,-85.5803,7/5/2012 0:00,98,A,PROVIDENCECHILDCAREPRESCHOOL,
70722,822872,PENN STATION, ,300 W. WOODLAWN AVENUE,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1814,-85.7665,6/20/2012 0:00,84,C,PENNSTATION,
70742,829254,DANISH EXPRESS, ,102 @ CANNONS LANE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2538,-85.6707,7/12/2012 0:00,98,A,DANISHEXPRESS,
70825,866384,HICKORY FARMS #17332, ,5000 SHELBYVILLE ROAD,,LOUISVILLE,KY,40207,PRE-PACKAGED RETAIL,38.2479,-85.6234,11/16/2012 0:00,100,,HICKORYFARMS,
70837,861502,FIRST KIDS, ,7700 U.S. HIGHWAY 42,,LOUISVILLE,KY,40241,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.3201,-85.622,11/1/2012 0:00,100,A,FIRSTKIDS,
70838,850556,JERSEY MIKE'S STONY BROOK, ,9156 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40229,FOOD SERVICE,38.2125,-85.5887,9/25/2012 0:00,99,A,JERSEYMIKESSTONYBROOK,
70847,864199,HICKORY FARMS #17333, ,4800 OUTER LOOP,,LOUISVILLE,KY,40219,PRE-PACKAGED RETAIL,38.1377,-85.6734,11/14/2012 0:00,98,,HICKORYFARMS,
70851,843370,NATIVITY ACADEMY, ,529 EAST LIBERTY STREET,,LOUISVILLE,KY,40202,SCHOOL CAFETERIA OR FOOD SERVICE,38.2514,-85.7438,8/30/2012 0:00,94,A,NATIVITYACADEMY,
70910,842560,OUTBACK STEAKHOUSE #1815, ,8101 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1301,-85.5761,8/29/2012 0:00,97,A,OUTBACKSTEAKHOUSE,
70911,818330,BBC BREWING COMPANY, ,636 E. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2546,-85.7401,6/6/2012 0:00,95,C,BBCBREWINGCOMPANY,
70912,902817,WALGREENS #7315, ,13807 ENGLISH VILLA DRIVE,,LOUISVILLE,KY,40245,SUPERMARKET WITH PROCESSING,38.2407,-85.4954,12/21/2012 0:00,96,,WALGREENS,
70915,809383,SOUTHSIDE CHRISTIAN CHILD CARE CENTER, ,3620 KLONDIKE LANE,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2097,-85.6404,5/8/2012 0:00,100,A,SOUTHSIDECHRISTIANCHILDCARECENTER,
70916,811179,NEW YORK HOT DOGS, ,501 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2522,-85.6585,5/14/2012 0:00,98,,NEWYORKHOTDOGS,
70925,889867,PEDDLER'S MALL, ,11310 PRESTON HIGHWAY,,LOUISVILLE,KY,40229,PRE-PACKAGED RETAIL,38.085,-85.6703,3/1/2013 0:00,100,,PEDDLERSMALL,
71009,871010,DOLLAR GENERAL STORE #9126, ,9541 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,SUPERMARKET WITH PROCESSING,38.2064,-85.5787,12/6/2012 0:00,98,,DOLLARGENERALSTORE,
71010,875578,DOLLAR GENERAL STORE #2353, ,7513 OUTER LOOP,,LOUISVILLE,KY,40219,SUPERMARKET WITH PROCESSING,38.1394,-85.6209,12/28/2012 0:00,98,,DOLLARGENERALSTORE,
71011,851552,COLD STONE CREAMERY #801, ,2015 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2168,-85.5869,9/27/2012 0:00,98,A,COLDSTONECREAMERY,
71012,822884,DOLLAR GENERAL STORE  #2180, ,5524 NEW CUT ROAD,,LOUISVILLE,KY,40214,PRE-PACKAGED RETAIL,38.1434,-85.7759,6/20/2012 0:00,87,,DOLLARGENERALSTORE,
71014,819525,STOP & SAVE FOODMART, ,2752 S. 7TH STREET,,LOUISVILLE,KY,40215,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2116,-85.7864,6/11/2012 0:00,89,A,STOPSAVEFOODMART,
71017,841184,JR'S CONCESSION CART #2, ,937 PHILLIPS LANE,,LOUISVILLE,KY,40209,MOBILE RETAIL UNIT,38.1957,-85.7397,8/21/2012 0:00,100,,JRSCONCESSIONCART,
71024,847456,JR'S CONCESSION CART #1, ,937 PHILLIPS LANE,,LOUISVILLE,KY,40209,MOBILE RETAIL UNIT,38.1957,-85.7397,8/19/2012 0:00,100,,JRSCONCESSIONCART,
71025,847490,JR'S CONCESSION CART #3, ,937 PHILLIPS LANE,,LOUISVILLE,KY,40209,MOBILE RETAIL UNIT,38.1957,-85.7397,8/19/2012 0:00,100,,JRSCONCESSIONCART,
71030,818316,CARDINAL HALL OF FAME, ,2745 CRITTENDEN DRIVE,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2037,-85.748,6/6/2012 0:00,95,A,CARDINALHALLOFFAME,
71031,829014,MCALISTER'S DELI # 1135, ,2400 LIME KILN LANE-SUITE A,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2865,-85.6292,7/11/2012 0:00,90,C,MCALISTERSDELI,
71034,845794,ISAAC SHELBY ELEMENTARY SCHOOL, ,735 ZIEGLER AVENUE,,LOUISVILLE,KY,40217,SCHOOL CAFETERIA OR FOOD SERVICE,38.223,-85.7448,9/11/2012 0:00,98,A,ISAACSHELBYELEMENTARYSCHOOL,
71102,835490,MOBY DICK, ,3613 BARDSTOWN ROAD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.2005,-85.6604,8/2/2012 0:00,99,A,MOBYDICK,
71103,835185,CVS #5866, ,13900 SHELBYVILLE ROAD,,LOUISVILLE,KY,40245,SUPERMARKET WITH PROCESSING,38.2397,-85.4933,7/26/2012 0:00,98,,CVS,
71105,841185,THE COFFEE SHOP #2, ,937 PHILLIPS LANE,,LOUISVILLE,KY,40209,SUPERMARKET WITH PROCESSING,38.1957,-85.7397,8/21/2012 0:00,100,,THECOFFEESHOP,
71106,814038,PAPA JOHN'S #11, ,14041 SHELBYVILLE ROAD,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2393,-85.4887,5/23/2012 0:00,97,A,PAPAJOHNS,
71260,834390,CITY VIEW SUPERMARKET, ,1015 W. CHESTNUT STREET,,LOUISVILLE,KY,40203,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2517,-85.769,7/30/2012 0:00,99,A,CITYVIEWSUPERMARKET,
71263,834392,CHEER KING STAR, ,231 S. 5TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2545,-85.7584,7/30/2012 0:00,95,A,CHEERKINGSTAR,
71266,809766,PLYMOUTH COMMUNITY RENEWAL CTR, ,1626 W CHESTNUT STREET,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2511,-85.7791,5/8/2012 0:00,95,A,PLYMOUTHCOMMUNITYRENEWALCTR,
71269,812342,SMOOTHIE KING, ,2400 LIME KILN LANE-SUITE A-1,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2865,-85.6292,5/17/2012 0:00,97,A,SMOOTHIEKING,
71270,844681,FAIRDALE LIONS CLUB, ,10101 MITCHELL HILL ROAD,,FAIRDALE,KY,40118,FOOD SERVICE,38.1042,-85.7601,9/7/2012 0:00,99,A,FAIRDALELIONSCLUB,
71271,833599,BUFFALO WILD WINGS GRILL & BAR, ,1055 BARDSTOWN ROAD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2394,-85.722,7/26/2012 0:00,99,A,BUFFALOWILDWINGSGRILLBAR,
71274,842155,WHOLE FOODS MARKET, ,4944 SHELBYVILLE ROAD,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2503661,-85.6257547,8/28/2012 0:00,96,A,WHOLEFOODSMARKET,
71300,868558,PIZZA PLACE, ,2931 RICHLAND AVENUE,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2211,-85.6259,11/30/2012 0:00,93,A,PIZZAPLACE,
71302,810121,DON'S FUN FOODS, ,1745 LINCOLN AVENUE,,LOUISVILLE,KY,40217,FOOD SERVICE,38.1991,-85.7048,5/9/2012 0:00,100,A,DONSFUNFOODS,
71307,869770,TUMBLEWEED, ,8609 CITADEL WAY,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2128,-85.5969,12/6/2012 0:00,95,A,TUMBLEWEED,
71308,860285,MIDDLETOWN CHRISTIAN VILLAGE, ,11530 HERRICK LANE,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2394,-85.5424,10/29/2012 0:00,98,A,MIDDLETOWNCHRISTIANVILLAGE,
71328,808941,TSUNAMI / KROGER #186, ,2219 HOLIDAY MANOR,,LOUISVILLE,KY,40222,FOOD SERVICE,38.284,-85.6308,5/7/2012 0:00,100,A,TSUNAMIKROGER,
71377,832691,BROWNIE'S GRILL & BAR, ,235 WHITTINGTON PARKWAY,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2441,-85.5795,7/24/2012 0:00,90,C,BROWNIESGRILLBAR,
71383,860282,SUBWAY #24964, ,3314 PRESTON HIGHWAY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.2005,-85.7339,10/29/2012 0:00,97,A,SUBWAY,
71450,828691,ASIATIQUE RESTAURANT, ,1767 BARDSTOWN ROAD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2289,-85.7012,7/10/2012 0:00,95,A,ASIATIQUERESTAURANT,
71459,866018,SUMMITT ACADEMY, ,11508 MAIN STREET,,LOUISVILLE,KY,40243,SCHOOL CAFETERIA OR FOOD SERVICE,38.2442,-85.5427,11/19/2012 0:00,96,A,SUMMITTACADEMY,
71462,808948,DOLLAR GENERAL STORE #6113, ,3517 CANE RUN ROAD,,LOUISVILLE,KY,40211,PRE-PACKAGED RETAIL,38.2219229,-85.8114846,5/7/2012 0:00,93,,DOLLARGENERALSTORE,
71695,870802,YENNES FOOD MART, ,850 W. MUHAMMAD ALI BLVD,,LOUISVILLE,KY,40203,SUPERMARKET WITH PROCESSING,38.2518,-85.7648,12/10/2012 0:00,88,,YENNESFOODMART,
71704,836417,NEW DIRECTIONS BAR & GRILL, ,2630 CHAMBERLAIN LANE,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2894,-85.5151,8/6/2012 0:00,85,C,NEWDIRECTIONSBARGRILL,
71708,855596,WALGREENS #7643, ,9801 BROWNSBORO ROAD,,LOUISVILLE,KY,40241,SUPERMARKET WITH PROCESSING,38.3136,-85.5672,10/3/2012 0:00,98,,WALGREENS,
71709,818869,ALTITUDE, ,600 TERMINAL DRIVE #10,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1862,-85.7416,6/5/2012 0:00,99,A,ALTITUDE,
71710,879238,SAVE-A-LOT, ,1806 DIXIE HIGHWAY,,LOUISVILLE,KY,40210,PRE-PACKAGED RETAIL,38.2242,-85.7932,1/14/2013 0:00,94,,SAVEALOT,
71712,814305,LUIGI'S, ,712 WEST MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2568,-85.7622,5/24/2012 0:00,98,A,LUIGIS,
71713,858898,PAPA MURPHY'S PIZZA, ,5016 MUD LANE,,LOUISVILLE,KY,40229,FOOD SERVICE,38.0916,-85.6699,10/18/2012 0:00,97,A,PAPAMURPHYSPIZZA,
71714,858051,HEINE BROS. COFFEE, ,516 W. MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2565,-85.759,10/22/2012 0:00,96,A,HEINEBROSCOFFEE,
71715,856495,LIL GENIUS CHILDCARE, ,1121 WEST BROADWAY,,LOUISVILLE,KY,40203,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.2477,-85.7708,10/16/2012 0:00,97,A,LILGENIUSCHILDCARE,
71720,831261,HEITZMAN'S CAKE CAFE, ,3800 SHEPHERDSVILLE ROAD,,LOUISVILLE,KY,40218,RETAIL BAKERY,38.1966,-85.6622,7/18/2012 0:00,95,,HEITZMANSCAKECAFE,
71722,819519,AFC SUSHI @ KROGER #356 KROGER #356, ,12501 SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2457,-85.5213,6/11/2012 0:00,100,A,AFCSUSHIKROGERKROGER,
71724,812346,APPLEBEE'S NEIGHBORHOOD GRILL & BAR, ,10006 WILL WAY,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1448,-85.5866,5/17/2012 0:00,96,A,APPLEBEESNEIGHBORHOODGRILLBAR,
71812,846804,FIVE STAR FOODMART, ,9501 CANE RUN ROAD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.1173,-85.8957,9/13/2012 0:00,96,A,FIVESTARFOODMART,
71813,852667,HARD ROCK CAFE, ,424 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2521,-85.7577,10/2/2012 0:00,96,A,HARDROCKCAFE,
71817,828209,SOUTHSIDE CHRISTIAN CHILDCARE, ,6301 LOWER HUNTERS TRACE,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1675,-85.8703,7/9/2012 0:00,100,A,SOUTHSIDECHRISTIANCHILDCARE,
71818,810312,FUNNEL CAKE WEST, ,401 EAST MAIN STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2557,-85.7456,5/9/2012 0:00,98,,FUNNELCAKEWEST,
71826,808945,TGI FRIDAY'S, ,415 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2523,-85.757,5/7/2012 0:00,95,A,TGIFRIDAYS,
71836,810309,COTTON CANDY WEST, ,401 EAST MAIN STREET,,LOUISVILLE,KY,40202,RETAIL WITH LIMITED SERVICE,38.2557,-85.7456,5/9/2012 0:00,96,,COTTONCANDYWEST,
71838,810321,COTTON CANDY EAST, ,401 EAST MAIN STREET,,LOUISVILLE,KY,40202,RETAIL WITH LIMITED SERVICE,38.2557,-85.7456,5/9/2012 0:00,98,,COTTONCANDYEAST,
71978,828200,A TO Z LEARNING CENTER & CHILD CARE, ,6100 BILLTOWN ROAD,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1564,-85.5612,7/9/2012 0:00,100,A,ATOZLEARNINGCENTERCHILDCARE,
71979,833153,DAROU SALAM, ,2202 BUECHEL AVENUE SUITE 103,,LOUISVILLE,KY,40218,SUPERMARKET WITH PROCESSING,38.1918,-85.6453,7/25/2012 0:00,93,,DAROUSALAM,
71980,858033,AFC SUSHI@KROGER #707, ,9440 BROWNSBORO ROAD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3053,-85.5752,10/19/2012 0:00,100,A,AFCSUSHIKROGER,
71981,821221,PAPA MURPHY'S, ,291 N. HUBBARDS LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2585,-85.6368,6/15/2012 0:00,100,A,PAPAMURPHYS,
71983,839819,DAIRY QUEEN/ORANGE JULIUIS, ,4801 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1406381,-85.6714077,8/17/2012 0:00,96,A,DAIRYQUEENORANGEJULIUIS,
71986,849146,MOE'S SOUTHWEST GRILL, ,1001 -D BRECKENRIDGE LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.234,-85.638,9/20/2012 0:00,100,A,MOESSOUTHWESTGRILL,
72118,833138,KROGER L-752, ,3165 S. 2ND STREET,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2025,-85.7614,7/26/2012 0:00,96,A,KROGERL,
72123,818733,AUDUBON COUNTRY CLUB POOL SNACK BAR, ,3265 ROBIN ROAD,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1999,-85.7289,5/26/2012 0:00,93,A,AUDUBONCOUNTRYCLUBPOOLSNACKBAR,
72126,856977,FAMILY DOLLAR STORE #6256, ,1961 BROWNSBORO ROAD,,LOUISVILLE,KY,40206,SUPERMARKET WITH PROCESSING,38.2603,-85.7095,10/16/2012 0:00,98,,FAMILYDOLLARSTORE,
72213,809769,QUIZNO'S, ,3173 SOUTH 2ND STREET,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2027,-85.763,5/9/2012 0:00,95,A,QUIZNOS,
72214,827844,SUBWAY, ,411 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.252,-85.7568,7/6/2012 0:00,96,A,SUBWAY,
72216,854990,TAIPEI CAFE, ,411 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.252,-85.7568,10/11/2012 0:00,100,A,TAIPEICAFE,
72218,832680,AFC SUSHI @ KROGER #339, ,2440 BARDSTOWN ROAD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2232,-85.6875,7/24/2012 0:00,100,A,AFCSUSHIKROGER,
72220,834397,MCALISTER'S DELI # 1149, ,6510 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1522,-85.5889,7/30/2012 0:00,99,A,MCALISTERSDELI,
72221,821696,HEINE BROTHERS COFFEE, ,1449 BARDSTOWN ROAD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2326,-85.7098,6/18/2012 0:00,98,A,HEINEBROTHERSCOFFEE,
72225,826464,DOUBLE DRAGON #9, ,9501 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2067,-85.5812,6/28/2012 0:00,92,A,DOUBLEDRAGON,
72419,810106,WAL-MART NEIGHBORHOOD MKT 5297, ,143 THIERMAN LANE,,LOUISVILLE,KY,40207,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.254,-85.6442,5/9/2012 0:00,96,A,WALMARTNEIGHBORHOODMKT,
72420,848839,J. GUMBO'S ON FRANKFORT AVENUE, ,2109 FRANKFORT AVENUE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2544,-85.7078,9/19/2012 0:00,95,A,JGUMBOSONFRANKFORTAVENUE,
72430,854991,WENDY'S, ,411 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.252,-85.7568,10/11/2012 0:00,98,A,WENDYS,
72438,830974,GORDON FOOD SERVICE MARKET, ,641 S. HURSTBOURNE PARKWAY,,LOUISVILLE,KY,40222,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.2382,-85.5745,7/16/2012 0:00,100,,GORDONFOODSERVICEMARKET,
72441,859016,AFC SUSHI @ KROGER #389, ,5929 TIMBER RIDGE DRIVE,,PROPSECT,KY,40059,FOOD SERVICE,38.3403,-85.6214,10/24/2012 0:00,100,A,AFCSUSHIKROGER,
72442,818866,STARBUCKS LANDSIDE, ,600 TERMINAL DRIVE #10,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1862,-85.7416,6/5/2012 0:00,97,A,STARBUCKSLANDSIDE,
72494,861246,AA PLUS SMOKE SHOP, ,2521 S. 7TH STREET ROAD,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,38.2142,-85.783,10/31/2012 0:00,98,,AAPLUSSMOKESHOP,
72495,829260,COURTYARD BY MARRIOTT, ,10200 CHAMPION FARMS DRIVE,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2967,-85.5624,7/13/2012 0:00,96,A,COURTYARDBYMARRIOTT,
72496,825540,SPINELLI'S PIZZARIA, ,614 BAXTER AVENUE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2456,-85.7287,6/27/2012 0:00,94,A,SPINELLISPIZZARIA,
72626,822882,SUNERGOS COFFEE, ,2122 S. PRESTON STREET,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2167,-85.7453,6/20/2012 0:00,100,A,SUNERGOSCOFFEE,
72629,834400,FAMILY AND CHILDRENS PLACE, ,1800 NEVILLE DRIVE,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,38.1872,-85.8132,7/30/2012 0:00,100,A,FAMILYANDCHILDRENSPLACE,
72632,821228,FEAST OF LOVE, ,1201 S. 36TH STREET,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2391,-85.8134,6/15/2012 0:00,96,A,FEASTOFLOVE,
72633,845389,SULLY'S IRISH PUB, ,434 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2518,-85.7579,9/10/2012 0:00,92,A,SULLYSIRISHPUB,
72636,876850,WORLD MARKET, ,4600 SHELBYVILLE ROAD,,LOUISVILLE,KY,40207,SUPERMARKET WITH PROCESSING,38.2506,-85.6314,1/4/2013 0:00,100,,WORLDMARKET,
72637,843871,PENN STATION, ,4000 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1921,-85.8084,9/5/2012 0:00,95,A,PENNSTATION,
72653,850076,ELEGANT AWARDS, ,4420 DIXIE HIGHWAY,,LOUISVILLE,KY,40216,PRE-PACKAGED RETAIL,38.1655,-85.8309,9/21/2012 0:00,100,,ELEGANTAWARDS,
72739,834768,AMERICA'S BEST VALUE INN, ,1735 STEWART AVENUE,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1803,-85.8146,7/31/2012 0:00,93,A,AMERICASBESTVALUEINN,
72741,820873,PIZZA HUT/WING STREET, ,8131 BARDSTOWN ROAD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1292,-85.5751,6/14/2012 0:00,98,A,PIZZAHUTWINGSTREET,
72771,823216,STARBUCKS #2663, ,4942 U.S. HIGHWAY 42,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2831,-85.6328,6/21/2012 0:00,99,A,STARBUCKS,
72775,861504,SUBWAY #4260, ,12422 SHELBYVILLE ROAD,,LOUISVILLE,KY,40243,FOOD SERVICE,38.2446,-85.5241,11/1/2012 0:00,100,A,SUBWAY,
72776,828193,GRAETER'S, ,13817 ENGLISH VILLA DRIVE,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2402,-85.4942,7/9/2012 0:00,96,A,GRAETERS,
72891,850529,AFC SUSHI @ KROGER #387, ,279 N. HUBBARDS LANE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2581,-85.6391,9/25/2012 0:00,100,A,AFCSUSHIKROGER,
72894,813252,FIESTA TIME MEXICAN GRILL, ,11320 MAPLE BROOK DRIVE,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3024,-85.5454,5/21/2012 0:00,91,C,FIESTATIMEMEXICANGRILL,
72895,828701,DOOLEY'S BAGEL, ,2415 -D LIME KILN LANE,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2859,-85.628,7/10/2012 0:00,99,A,DOOLEYSBAGEL,
72900,855263,HOWL AT THE MOON, ,434 S. 4TH STREET-SUITE 131,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2518,-85.7579,10/12/2012 0:00,97,A,HOWLATTHEMOON,
72901,832688,JASMINE CHINESE CUISINE, ,13825 ENGLISH VILLA DRIVE,,LOUISVILLE,KY,40245,FOOD SERVICE,38.2401,-85.4943,7/24/2012 0:00,93,A,JASMINECHINESECUISINE,
72902,859831,PANERA BREAD #904, ,10451 CHAMPION FARMS DRIVE,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2962,-85.5609,10/26/2012 0:00,91,C,PANERABREAD,
72904,845390,MAKER'S MARK BOURBON LOUNGE, ,446 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2517,-85.7577,9/10/2012 0:00,92,A,MAKERSMARKBOURBONLOUNGE,
72909,856022,CHICK-FIL-A, ,10501 WESTPORT ROAD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2948,-85.5584,10/15/2012 0:00,97,A,CHICKFILA,
72910,866382,SEE'S CANDIES, ,5000 SHELBYVILLE ROAD,,LOUISVILLE,KY,40207,SUPERMARKET WITH PROCESSING,38.2479,-85.6234,11/16/2012 0:00,100,,SEESCANDIES,
72999,859306,"THE PUB, LOUISVILLE", ,412 S. 4TH STREET,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2523,-85.7576,10/25/2012 0:00,95,A,THEPUBLOUISVILLE,
73000,836771,PUZZLES FUN DOME, ,11530 BLUEGRASS PARKWAY,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2172,-85.5423,8/8/2012 0:00,99,A,PUZZLESFUNDOME,
73001,811770,LA POPULAR, ,2521 -D S. 7TH STREET ROAD,,LOUISVILLE,KY,40208,"RETAIL-FOOD  10,000 SQ FT OR LESS",38.2142,-85.783,5/16/2012 0:00,97,A,LAPOPULAR,
73002,847134,JU-LI CREATIONS, ,8621 HI VIEW LANE,,LOUISVILLE,KY,40272,CATERERS,38.1212019,-85.824214,9/14/2012 0:00,100,A,JULICREATIONS,
73149,872006,BUSSMAN'S BAKERY, ,1906 FRANKFORT AVENUE,,LOUISVILLE,KY,40206,SUPERMARKET WITH PROCESSING,38.255,-85.7125,12/13/2012 0:00,91,,BUSSMANSBAKERY,
73155,832904,WAL-MART SUPER CENTER #5418, ,2020 BASHFORD MANOR LANE,,LOUISVILLE,KY,40218,"RETAIL-FOOD  10,001 SQ FT OR OVER",38.1993,-85.6675,7/24/2012 0:00,96,,WALMARTSUPERCENTER,
73235,889868,PEDDLER'S MALL BOOTH, ,11310 PRESTON HIGHWAY,,LOUISVILLE,KY,40229,SUPERMARKET WITH PROCESSING,38.085,-85.6703,3/1/2013 0:00,100,,PEDDLERSMALLBOOTH,
73396,825855,GREAT LIFE CAFE - LOUISVILLE ATHLETIC CLUB, ,9565 TAYLORSVILLE ROAD,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2061,-85.5779,6/28/2012 0:00,99,A,GREATLIFECAFELOUISVILLEATHLETICCLUB,
